# Time-averaged data for fix fixflux1
# TimeStep v_ptemp f_fix10 f_fix11 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
223080000 318.444 -962.658 439.427 -1.2757e-09 -1.39704e-09 -7.69869e-10 -2.9889e-10 -7.49895e-10 -6.5322e-10 -6.48303e-10 -6.48303e-10
223090000 315.941 -921.051 440.962 -1.1732e-09 -1.38814e-09 -7.78943e-10 -2.39727e-10 -7.12595e-10 -6.50128e-10 -6.49083e-10 -6.49083e-10
223100000 317.124 -936.515 421.724 -1.08686e-09 -1.20506e-09 -6.77895e-10 -1.99187e-10 -6.79623e-10 -5.52277e-10 -5.56795e-10 -5.56795e-10
223110000 317.312 -955.82 431.846 3.75704e-11 5.12714e-11 1.87746e-11 -1.48964e-11 3.79842e-11 1.7078e-11 1.81603e-11 1.81603e-11
223120000 313.443 -945.341 427.013 2.92566e-11 2.89799e-11 4.32822e-11 7.84527e-12 -3.14047e-12 1.26881e-11 1.50996e-11 1.50996e-11
223130000 315.36 -960.419 422.821 -3.21576e-10 -3.54064e-10 -2.2967e-10 -7.9453e-11 -1.657e-10 -1.71553e-10 -1.69716e-10 -1.69716e-10
223140000 313.529 -935.634 421.32 1.88442e-10 1.63429e-10 1.23134e-10 5.00737e-11 8.8353e-11 7.34505e-11 7.74994e-11 7.74994e-11
223150000 312.206 -940.114 440.422 5.84952e-10 6.69947e-10 3.51434e-10 1.30763e-10 3.6338e-10 3.07537e-10 3.09527e-10 3.09527e-10
223160000 311.429 -948.032 443.481 9.69222e-10 1.11134e-09 6.37629e-10 1.62551e-10 5.96998e-10 5.07986e-10 5.11821e-10 5.11821e-10
223170000 310.574 -943.522 422.248 1.23815e-09 1.36369e-09 7.84044e-10 2.54158e-10 7.23398e-10 6.36399e-10 6.30884e-10 6.30884e-10
223180000 313.056 -962.966 451.046 1.66705e-09 1.86306e-09 1.03333e-09 3.77523e-10 9.66908e-10 8.68552e-10 8.6058e-10 8.6058e-10
223190000 312.91 -967.077 423.15 1.33206e-09 1.49829e-09 7.64281e-10 3.27681e-10 7.90703e-10 6.88177e-10 6.84267e-10 6.84267e-10
223200000 310.602 -958.038 443.918 1.17626e-09 1.31717e-09 7.18382e-10 2.89033e-10 6.65339e-10 6.11694e-10 6.06339e-10 6.06339e-10
223210000 309.307 -929.179 424.164 8.59247e-10 9.91996e-10 5.38358e-10 1.81471e-10 5.10511e-10 4.56781e-10 4.54967e-10 4.54967e-10
223220000 309.988 -934.622 436.708 1.58505e-10 2.50994e-10 1.51671e-10 -7.7267e-12 1.14587e-10 1.1966e-10 1.1767e-10 1.1767e-10
223230000 312.55 -944.696 432.855 -1.10316e-09 -1.27185e-09 -7.0859e-10 -2.21446e-10 -6.52311e-10 -5.84963e-10 -5.84001e-10 -5.84001e-10
223240000 313.459 -971.019 452.624 -1.48902e-09 -1.69518e-09 -9.44926e-10 -3.08703e-10 -8.94117e-10 -7.83747e-10 -7.84413e-10 -7.84413e-10
223250000 313.368 -1003.28 449.888 -1.55717e-09 -1.74566e-09 -9.92052e-10 -3.57546e-10 -8.76342e-10 -8.1331e-10 -8.06933e-10 -8.06933e-10
223260000 313.319 -985.126 414.083 -1.26525e-09 -1.42804e-09 -8.64511e-10 -2.78813e-10 -7.01604e-10 -6.72524e-10 -6.7006e-10 -6.7006e-10
223270000 313.57 -978.863 451.686 -1.36955e-09 -1.52923e-09 -8.37624e-10 -2.78105e-10 -8.33394e-10 -7.041e-10 -7.03225e-10 -7.03225e-10
223280000 314.174 -969.307 448.953 -5.65087e-10 -5.91018e-10 -3.13604e-10 -1.28848e-10 -3.40301e-10 -2.67664e-10 -2.69087e-10 -2.69087e-10
223290000 316.9 -963.323 436.191 -1.55176e-10 -1.06512e-10 -5.999e-11 -6.60621e-11 -5.25332e-11 -4.29869e-11 -4.32272e-11 -4.32272e-11
223300000 317.589 -970.035 438.173 2.4313e-10 2.87171e-10 1.53731e-10 3.83914e-11 1.55397e-10 1.30176e-10 1.30434e-10 1.30434e-10
223310000 317.389 -954.487 424.105 6.87108e-10 7.8696e-10 4.3866e-10 1.82414e-10 3.76861e-10 3.70481e-10 3.67067e-10 3.67067e-10
223320000 314.242 -948.019 392.208 7.42815e-10 8.29765e-10 4.63836e-10 1.72872e-10 4.20619e-10 3.8389e-10 3.82042e-10 3.82042e-10
223330000 316.919 -974.452 446.144 7.25255e-10 8.49082e-10 4.57314e-10 1.5353e-10 4.25586e-10 3.91685e-10 3.87986e-10 3.87986e-10
223340000 323.223 -976.185 442.425 1.24633e-09 1.38756e-09 7.1505e-10 2.97775e-10 7.34245e-10 6.39031e-10 6.31833e-10 6.31833e-10
223350000 321.273 -947.849 429.211 8.68098e-10 9.62777e-10 5.09263e-10 1.78614e-10 5.48177e-10 4.47946e-10 4.4467e-10 4.4467e-10
223360000 319.689 -958.083 440.257 2.5553e-10 2.96042e-10 2.43094e-10 1.03315e-11 1.23574e-10 1.34336e-10 1.37962e-10 1.37962e-10
223370000 318.476 -951.859 435.088 -4.57342e-10 -5.05365e-10 -3.48031e-10 -6.18507e-11 -2.63271e-10 -2.34915e-10 -2.39023e-10 -2.39023e-10
223380000 316.48 -1002.57 460.774 -5.85998e-10 -7.27518e-10 -4.18549e-10 -6.48499e-11 -3.83938e-10 -3.32751e-10 -3.35402e-10 -3.35402e-10
223390000 314.553 -930.6 448.869 9.91852e-12 -3.50017e-11 6.73394e-12 8.49504e-13 -8.26457e-12 -1.90212e-11 -1.61556e-11 -1.61556e-11
223400000 315.051 -953.887 449.522 -1.50815e-10 -1.34714e-10 -5.08436e-11 -4.77668e-11 -9.2069e-11 -6.43439e-11 -5.97306e-11 -5.97306e-11
223410000 307.512 -965.308 443.851 -8.5726e-10 -9.36054e-10 -5.49109e-10 -1.56946e-10 -5.16024e-10 -4.32764e-10 -4.33409e-10 -4.33409e-10
223420000 303.683 -950.368 450.791 -1.17435e-09 -1.31168e-09 -7.67786e-10 -2.05242e-10 -7.05435e-10 -6.05425e-10 -6.05305e-10 -6.05305e-10
223430000 306.665 -967.082 453.352 -9.08441e-10 -9.82131e-10 -5.35889e-10 -1.85643e-10 -5.5372e-10 -4.50264e-10 -4.49801e-10 -4.49801e-10
223440000 308.479 -926.824 433.644 -3.09864e-10 -3.22459e-10 -1.555e-10 -7.84434e-11 -2.09559e-10 -1.55307e-10 -1.52851e-10 -1.52851e-10
223450000 308.175 -956.693 434.819 -5.64083e-11 -1.05483e-10 1.47634e-11 -4.60158e-11 -5.35301e-11 -4.98089e-11 -4.59165e-11 -4.59165e-11
223460000 309.805 -967.729 437.137 -1.95641e-12 -2.62936e-11 5.83694e-11 -6.41313e-11 2.01589e-11 -8.96313e-12 -4.72581e-12 -4.72581e-12
223470000 311.387 -974.683 421.242 -2.79152e-10 -2.98583e-10 -1.45984e-10 -1.2103e-10 -1.4093e-10 -1.50027e-10 -1.44351e-10 -1.44351e-10
223480000 306.653 -927.405 438.033 -2.90834e-10 -3.54886e-10 -2.11865e-10 -5.94925e-11 -1.53437e-10 -1.61164e-10 -1.62503e-10 -1.62503e-10
223490000 306.47 -967.786 437.098 1.26123e-10 1.39877e-10 5.92946e-11 6.3007e-11 5.84293e-11 6.45815e-11 6.47664e-11 6.47664e-11
223500000 304.538 -942.993 425.816 6.26158e-10 6.88968e-10 3.76592e-10 1.23104e-10 3.89345e-10 3.14018e-10 3.16467e-10 3.16467e-10
223510000 305.683 -947.126 459.202 5.77847e-10 6.42244e-10 3.69985e-10 1.11908e-10 3.62391e-10 2.99625e-10 3.02077e-10 3.02077e-10
223520000 306.362 -960.072 445.959 4.42293e-10 4.85144e-10 2.39565e-10 9.40536e-11 2.88933e-10 2.2156e-10 2.2174e-10 2.2174e-10
223530000 305.446 -953.399 444.459 1.84399e-10 2.29162e-10 1.36808e-10 5.05925e-11 7.71406e-11 1.08559e-10 1.04466e-10 1.04466e-10
223540000 304.26 -951.264 448.753 5.69094e-10 6.57791e-10 3.67165e-10 1.25337e-10 3.20933e-10 3.07628e-10 3.0244e-10 3.0244e-10
223550000 303.994 -945.971 442.099 4.92236e-10 5.13922e-10 2.27084e-10 1.61003e-10 3.10615e-10 2.50633e-10 2.42755e-10 2.42755e-10
223560000 307.707 -930.116 452.059 3.28554e-10 4.0847e-10 2.10446e-10 7.91185e-11 2.06777e-10 1.98402e-10 1.93665e-10 1.93665e-10
223570000 310.369 -951.635 433.152 6.12955e-10 6.57174e-10 4.24165e-10 1.32584e-10 3.0922e-10 2.97774e-10 3.0199e-10 3.0199e-10
223580000 308.463 -940.704 431.266 1.37013e-10 1.96824e-10 7.5934e-11 1.59243e-11 1.25421e-10 9.05098e-11 9.19e-11 9.19e-11
223590000 307.228 -957.773 442.23 -4.52305e-10 -5.60036e-10 -3.41595e-10 -4.81007e-11 -2.72205e-10 -2.52319e-10 -2.55488e-10 -2.55488e-10
223600000 305.616 -927.713 450.087 -2.82806e-10 -3.00922e-10 -1.71095e-10 -4.97837e-11 -2.01584e-10 -1.43968e-10 -1.46137e-10 -1.46137e-10
223610000 304.107 -962.467 455.133 2.63515e-10 3.09356e-10 1.48477e-10 5.56743e-11 1.7477e-10 1.40741e-10 1.41376e-10 1.41376e-10
223620000 308.891 -949.521 436.026 -2.48181e-10 -3.17227e-10 -2.01292e-10 -2.39808e-11 -1.4375e-10 -1.39563e-10 -1.44408e-10 -1.44408e-10
223630000 311.992 -948.579 418.969 -5.78641e-10 -6.71251e-10 -4.45332e-10 -6.9124e-11 -3.38109e-10 -3.10536e-10 -3.13928e-10 -3.13928e-10
223640000 312.303 -967.751 434.605 -7.79066e-10 -8.63004e-10 -4.36585e-10 -1.87678e-10 -4.80026e-10 -3.97261e-10 -3.96372e-10 -3.96372e-10
223650000 310.029 -946.794 435.039 -8.12334e-11 -1.09628e-10 -3.1902e-11 -3.78206e-12 -8.50878e-11 -4.82961e-11 -4.93657e-11 -4.93657e-11
223660000 309.647 -938.311 442.022 1.23074e-10 8.88289e-11 2.81683e-11 8.93775e-11 2.78255e-11 4.56966e-11 3.92058e-11 3.92058e-11
223670000 312.147 -925.361 431.609 -5.05664e-10 -5.82797e-10 -3.20024e-10 -1.30711e-10 -2.7353e-10 -2.69264e-10 -2.67665e-10 -2.67665e-10
223680000 311.128 -945.113 431.642 -6.11179e-10 -7.09899e-10 -4.16487e-10 -1.07671e-10 -3.51256e-10 -3.25042e-10 -3.24794e-10 -3.24794e-10
223690000 307.908 -945.556 429.107 -4.73097e-10 -5.39075e-10 -3.11925e-10 -8.94471e-11 -2.78462e-10 -2.44695e-10 -2.47627e-10 -2.47627e-10
223700000 307.977 -934.263 438.412 -1.68139e-10 -1.87051e-10 -1.18716e-10 -2.91404e-11 -7.97948e-11 -8.23374e-11 -8.22251e-11 -8.22251e-11
223710000 311.424 -947.448 439.11 1.7318e-10 2.17496e-10 1.05088e-10 1.97046e-11 1.41661e-10 1.03264e-10 1.03508e-10 1.03508e-10
223720000 309.382 -956.152 417.711 1.78226e-10 2.36594e-10 1.48845e-10 1.90438e-11 8.30773e-11 1.08666e-10 1.045e-10 1.045e-10
223730000 310.263 -945.798 432.458 1.77968e-10 1.68098e-10 9.34581e-11 5.97478e-11 8.32242e-11 7.48998e-11 7.53651e-11 7.53651e-11
223740000 311.498 -961.409 430.53 -3.58237e-10 -3.51135e-10 -1.77546e-10 -1.3884e-10 -1.67663e-10 -1.63703e-10 -1.60163e-10 -1.60163e-10
223750000 312.16 -929.647 428.695 1.3016e-10 1.53998e-10 1.12365e-10 2.97699e-11 6.17142e-11 8.09185e-11 7.71513e-11 7.71513e-11
223760000 311.671 -958.029 418.702 -9.12296e-11 -7.67203e-11 -1.25131e-11 -2.23322e-11 -9.47273e-11 -3.5628e-11 -3.76728e-11 -3.76728e-11
223770000 308.946 -960.45 442.541 5.83327e-11 3.87158e-11 2.74378e-11 1.58017e-11 1.69648e-11 1.47552e-11 1.38356e-11 1.38356e-11
223780000 308.309 -947.279 417.229 -4.95503e-11 -6.74293e-11 -1.01003e-10 2.42547e-11 -5.97626e-12 -2.81112e-11 -3.21786e-11 -3.21786e-11
223790000 310.672 -960.304 414.208 1.4105e-10 1.51838e-10 1.62914e-10 -6.09626e-13 4.08692e-11 7.05473e-11 7.1127e-11 7.1127e-11
223800000 315.444 -930.709 428.735 3.06783e-10 3.87006e-10 2.15838e-10 6.04045e-11 1.82054e-10 1.84029e-10 1.80637e-10 1.80637e-10
223810000 313.309 -955.823 395.679 8.55482e-10 9.21828e-10 4.80779e-10 2.25533e-10 5.19624e-10 4.41699e-10 4.33495e-10 4.33495e-10
223820000 313.909 -986.245 414.297 8.58494e-10 9.75612e-10 5.13581e-10 1.78265e-10 5.25706e-10 4.44991e-10 4.44915e-10 4.44915e-10
223830000 315.321 -950.959 458.884 7.02689e-10 7.86884e-10 3.94257e-10 1.94893e-10 3.91064e-10 3.60524e-10 3.56233e-10 3.56233e-10
223840000 315.425 -947.168 444.733 6.93182e-10 7.50702e-10 4.74626e-10 1.4637e-10 3.99935e-10 3.59811e-10 3.59565e-10 3.59565e-10
223850000 313.839 -963.897 447.017 3.00582e-10 2.99682e-10 1.76173e-10 6.96367e-11 1.67732e-10 1.38294e-10 1.37734e-10 1.37734e-10
223860000 315.81 -941.491 434.441 4.04178e-11 3.3439e-11 5.15521e-11 4.58882e-12 -9.14498e-12 1.4153e-11 1.35425e-11 1.35425e-11
223870000 312.69 -955.025 422.977 3.0731e-10 3.30071e-10 1.86961e-10 7.2414e-11 1.76265e-10 1.51961e-10 1.5259e-10 1.5259e-10
223880000 313.293 -958.525 417.884 6.3196e-11 1.00419e-11 -2.05704e-11 6.59052e-11 1.54231e-11 1.27793e-11 5.09577e-12 5.09577e-12
223890000 310.097 -984.126 424.861 3.90457e-11 8.24827e-11 9.02382e-11 -3.79908e-11 3.3408e-11 3.78707e-11 4.17408e-11 4.17408e-11
223900000 312.628 -957.225 449.076 -6.75699e-10 -7.60541e-10 -4.07036e-10 -1.33433e-10 -4.20993e-10 -3.47868e-10 -3.48543e-10 -3.48543e-10
223910000 314.689 -974.782 458.794 -1.08515e-09 -1.1777e-09 -6.90089e-10 -2.4083e-10 -6.22877e-10 -5.5796e-10 -5.51076e-10 -5.51076e-10
223920000 313.393 -979.215 437.805 -1.18713e-09 -1.35222e-09 -7.43959e-10 -2.80605e-10 -6.74159e-10 -6.27945e-10 -6.2294e-10 -6.2294e-10
223930000 306.752 -946.308 451.899 -8.24833e-10 -9.08493e-10 -5.22493e-10 -1.7504e-10 -4.90451e-10 -4.25005e-10 -4.24162e-10 -4.24162e-10
223940000 308.766 -963.724 461.75 -2.41881e-10 -2.92003e-10 -1.60236e-10 -5.06484e-11 -1.598e-10 -1.44761e-10 -1.41392e-10 -1.41392e-10
223950000 308.294 -956.577 463.236 2.50226e-10 2.78341e-10 9.41443e-11 7.36925e-11 1.67692e-10 1.18723e-10 1.20591e-10 1.20591e-10
223960000 306.938 -962.33 455.62 -2.09609e-10 -3.07302e-10 -1.17648e-10 -5.28877e-11 -1.55154e-10 -1.44891e-10 -1.42069e-10 -1.42069e-10
223970000 307.616 -974.508 436.052 1.71506e-10 1.93723e-10 1.42503e-10 -3.1686e-12 1.00658e-10 8.86671e-11 8.7719e-11 8.7719e-11
223980000 310.672 -989.954 465.88 3.98885e-10 4.73437e-10 3.22878e-10 3.8911e-11 2.16147e-10 2.10909e-10 2.15849e-10 2.15849e-10
223990000 308.184 -960.924 438.028 5.6419e-10 6.24965e-10 3.72729e-10 1.15555e-10 3.26354e-10 2.9182e-10 2.91808e-10 2.91808e-10
224000000 309.488 -992.031 462.655 8.62039e-10 9.5015e-10 5.63013e-10 1.86167e-10 4.78611e-10 4.41481e-10 4.39345e-10 4.39345e-10
224010000 309.735 -992.806 455.056 7.99514e-10 8.77886e-10 5.24339e-10 1.90756e-10 4.0659e-10 4.04459e-10 4.01129e-10 4.01129e-10
224020000 308.739 -976.364 445.604 9.3364e-10 1.04225e-09 5.66307e-10 1.99376e-10 5.57642e-10 4.75496e-10 4.76858e-10 4.76858e-10
224030000 310.223 -979.987 463.702 6.25133e-10 6.83011e-10 3.68815e-10 1.48282e-10 3.79906e-10 3.20784e-10 3.18916e-10 3.18916e-10
224040000 310.013 -972.646 473.102 1.04668e-10 1.11271e-10 2.77888e-11 4.58007e-11 6.12219e-11 5.23997e-11 4.84535e-11 4.84535e-11
224050000 309.7 -948.793 432.764 4.49574e-11 3.57401e-11 4.55929e-11 -7.12581e-12 2.36242e-11 1.51111e-11 1.69963e-11 1.69963e-11
224060000 309.656 -967.083 471.709 -7.58407e-11 -9.02339e-11 -2.92093e-11 -3.0811e-11 -4.77324e-11 -3.85925e-11 -4.01846e-11 -4.01846e-11
224070000 313.52 -952.826 463.512 -5.39575e-11 -5.0436e-11 -4.47453e-11 -7.94254e-12 -1.93028e-11 -2.70565e-11 -2.38814e-11 -2.38814e-11
224080000 315.632 -1006.73 452.084 -3.00425e-10 -3.11749e-10 -1.43029e-10 -9.63449e-11 -1.60062e-10 -1.40537e-10 -1.37825e-10 -1.37825e-10
224090000 319.566 -975.119 441.365 -9.48863e-11 -7.24567e-11 -1.03634e-10 -1.78383e-12 -4.35725e-11 -4.28849e-11 -4.23615e-11 -4.23615e-11
224100000 314.976 -982.255 455.324 -3.24179e-10 -3.10469e-10 -1.85316e-10 -7.90149e-11 -1.63305e-10 -1.35432e-10 -1.37339e-10 -1.37339e-10
224110000 314.333 -979.403 433.376 -5.5715e-10 -6.09713e-10 -3.36497e-10 -1.04762e-10 -3.54775e-10 -2.80111e-10 -2.82177e-10 -2.82177e-10
224120000 314.162 -960.023 443.366 -6.1561e-10 -6.8336e-10 -4.22671e-10 -1.05617e-10 -3.5724e-10 -3.15593e-10 -3.17218e-10 -3.17218e-10
224130000 316.637 -951.114 445.391 -5.73777e-10 -6.5371e-10 -3.60575e-10 -1.5466e-10 -3.27481e-10 -3.11591e-10 -3.0856e-10 -3.0856e-10
224140000 319.875 -978.401 439.662 -5.10374e-10 -6.529e-10 -3.05941e-10 -1.16912e-10 -3.34074e-10 -2.97385e-10 -2.99209e-10 -2.99209e-10
224150000 319.191 -998.737 424.754 -6.73291e-10 -7.42126e-10 -4.30797e-10 -1.19921e-10 -4.14792e-10 -3.49109e-10 -3.45864e-10 -3.45864e-10
224160000 322.149 -954.619 429.421 -3.13813e-10 -3.28367e-10 -2.26248e-10 -4.66067e-11 -1.75861e-10 -1.52864e-10 -1.54034e-10 -1.54034e-10
224170000 318.878 -974.158 449.946 1.42352e-10 1.50809e-10 1.1231e-10 4.18594e-11 8.27385e-11 7.86437e-11 8.10022e-11 8.10022e-11
224180000 321.183 -990.972 465.219 2.09546e-10 2.01053e-10 1.08157e-10 5.2035e-11 1.2663e-10 9.29608e-11 9.28225e-11 9.28225e-11
224190000 319.935 -1012.07 466.65 3.6822e-10 4.24044e-10 2.81082e-10 6.16923e-11 1.86498e-10 1.9176e-10 1.94214e-10 1.94214e-10
224200000 320.383 -990.646 466.548 9.72914e-11 6.89723e-11 1.0231e-11 3.24086e-11 6.35777e-11 2.77825e-11 2.64202e-11 2.64202e-11
224210000 321.496 -972.792 447.223 1.2266e-11 4.2629e-11 2.60477e-11 1.56052e-11 -2.76926e-12 2.0375e-11 2.24054e-11 2.24054e-11
224220000 319.557 -990.778 462.343 -1.55161e-11 -4.85614e-11 5.15685e-11 -2.85846e-11 -3.85519e-11 -2.00507e-11 -1.7166e-11 -1.7166e-11
224230000 318.342 -964.122 443.468 1.34892e-10 1.60576e-10 1.15351e-10 5.81015e-14 9.28076e-11 7.67062e-11 7.76518e-11 7.76518e-11
224240000 319.658 -991.2 453.593 4.73301e-10 5.06351e-10 2.80971e-10 9.46764e-11 2.88321e-10 2.30711e-10 2.31933e-10 2.31933e-10
224250000 317.079 -1011.06 439.755 7.46543e-10 7.79547e-10 4.61219e-10 1.78681e-10 4.07521e-10 3.64239e-10 3.61166e-10 3.61166e-10
224260000 317.155 -1008.78 462.835 9.28022e-11 1.0751e-10 8.46942e-11 1.96238e-11 2.64649e-11 4.41222e-11 4.74032e-11 4.74032e-11
224270000 315.376 -1012.85 451.63 3.34188e-10 4.52774e-10 2.94199e-10 1.07133e-11 2.19092e-10 2.08089e-10 2.1267e-10 2.1267e-10
224280000 314.781 -985.382 430.297 2.73985e-10 3.16184e-10 1.41412e-10 7.14123e-11 1.64214e-10 1.4648e-10 1.41429e-10 1.41429e-10
224290000 314.825 -967.633 439.463 5.89214e-10 6.54795e-10 3.23682e-10 1.51696e-10 3.39661e-10 2.99613e-10 2.95058e-10 2.95058e-10
224300000 311.996 -996.384 455.579 2.35742e-10 2.40839e-10 1.53489e-10 5.91189e-11 1.12479e-10 1.10903e-10 1.10272e-10 1.10272e-10
224310000 310.803 -1003.13 443.943 -2.21749e-10 -2.55627e-10 -1.42251e-10 -4.33391e-11 -1.40864e-10 -1.19123e-10 -1.19864e-10 -1.19864e-10
224320000 310.698 -992.777 431.397 -5.34847e-10 -6.23572e-10 -3.37621e-10 -8.14885e-11 -3.59647e-10 -2.83134e-10 -2.87654e-10 -2.87654e-10
224330000 311.479 -982.166 430.983 -3.84226e-10 -3.73882e-10 -2.52964e-10 -7.32192e-11 -2.39464e-10 -1.80159e-10 -1.83866e-10 -1.83866e-10
224340000 312.926 -977 449.674 -2.80539e-10 -3.07589e-10 -2.0703e-10 -2.10737e-11 -1.80359e-10 -1.40915e-10 -1.44107e-10 -1.44107e-10
224350000 310.174 -972.22 445.122 -1.45385e-10 -1.9646e-10 -1.53128e-10 1.0835e-11 -1.00596e-10 -9.44478e-11 -9.71031e-11 -9.71031e-11
224360000 313.15 -1001.2 464.485 -2.58266e-10 -2.96431e-10 -1.46769e-10 -6.61303e-11 -1.57419e-10 -1.43741e-10 -1.38056e-10 -1.38056e-10
224370000 310.838 -969.058 470.505 -8.80488e-10 -9.86813e-10 -5.73584e-10 -1.89817e-10 -5.04569e-10 -4.62116e-10 -4.59103e-10 -4.59103e-10
224380000 313.405 -979.203 470.568 -9.6834e-10 -1.06496e-09 -6.02018e-10 -2.24158e-10 -5.58591e-10 -4.9464e-10 -4.94006e-10 -4.94006e-10
224390000 313.111 -948.778 465.549 -3.49197e-10 -3.58378e-10 -1.9853e-10 -8.25355e-11 -2.09196e-10 -1.67728e-10 -1.66793e-10 -1.66793e-10
224400000 313.216 -939.5 457.958 -3.47652e-10 -3.44307e-10 -1.72806e-10 -1.04256e-10 -2.01313e-10 -1.62263e-10 -1.59323e-10 -1.59323e-10
224410000 315.7 -1001.97 451.316 3.12737e-10 3.12476e-10 2.25363e-10 5.70713e-11 1.4502e-10 1.38458e-10 1.41413e-10 1.41413e-10
224420000 317.515 -986.914 454.976 7.13896e-10 7.8136e-10 4.8526e-10 9.87904e-11 4.53597e-10 3.63008e-10 3.6703e-10 3.6703e-10
224430000 313.893 -975.26 465.174 8.75797e-10 9.65292e-10 5.38374e-10 1.79892e-10 5.42338e-10 4.56356e-10 4.51614e-10 4.51614e-10
224440000 315.701 -964.406 484.876 4.31111e-10 5.14794e-10 2.8569e-10 7.04562e-11 2.57937e-10 2.32236e-10 2.32501e-10 2.32501e-10
224450000 316.779 -983.401 460.154 2.98221e-10 2.9132e-10 1.67205e-10 8.36556e-11 1.42425e-10 1.3032e-10 1.29176e-10 1.29176e-10
224460000 316.942 -987.399 441.458 6.02063e-10 6.44436e-10 3.79173e-10 1.17427e-10 3.66403e-10 3.02059e-10 3.01859e-10 3.01859e-10
224470000 317.713 -981.359 450.935 7.12731e-10 8.21928e-10 4.80018e-10 1.57365e-10 3.87001e-10 3.78029e-10 3.77902e-10 3.77902e-10
224480000 320.319 -981.315 453.809 1.93288e-10 2.00215e-10 1.25958e-10 3.07e-11 1.21196e-10 9.18442e-11 9.41564e-11 9.41564e-11
224490000 323.201 -979.263 447.609 1.56202e-10 1.77014e-10 1.14463e-10 4.1477e-11 8.17105e-11 8.79266e-11 8.65974e-11 8.65974e-11
224500000 323.229 -1017.28 444.9 -4.58238e-10 -5.50422e-10 -3.13395e-10 -8.2209e-11 -2.70375e-10 -2.54234e-10 -2.53099e-10 -2.53099e-10
224510000 326.738 -1016.41 460.516 -5.11531e-10 -5.25232e-10 -3.11803e-10 -1.53e-10 -2.51162e-10 -2.44706e-10 -2.43593e-10 -2.43593e-10
224520000 326.855 -977.896 456.695 -9.52323e-10 -1.08834e-09 -6.30764e-10 -1.98815e-10 -5.32205e-10 -4.96203e-10 -4.98502e-10 -4.98502e-10
224530000 328.941 -1023.54 456.217 -1.10629e-09 -1.24047e-09 -7.31203e-10 -2.24036e-10 -6.48291e-10 -5.78082e-10 -5.78948e-10 -5.78948e-10
224540000 326.515 -1020.86 463.697 -7.86383e-10 -9.55103e-10 -5.75121e-10 -1.27879e-10 -4.43871e-10 -4.36009e-10 -4.379e-10 -4.379e-10
224550000 326.845 -1035.77 477.199 -1.93579e-10 -2.46767e-10 -2.03942e-10 2.28161e-11 -1.26968e-10 -1.13561e-10 -1.18711e-10 -1.18711e-10
224560000 323.55 -1009.03 473.275 -1.48319e-11 8.02768e-12 4.2498e-11 3.03713e-12 -4.82487e-11 5.71205e-12 6.46452e-12 6.46452e-12
224570000 325.019 -1015.2 480.893 -5.80917e-11 -9.40077e-11 -8.9287e-11 1.70992e-11 -2.09223e-11 -4.10238e-11 -4.25125e-11 -4.25125e-11
224580000 325.598 -1018.11 491.676 9.44899e-11 1.42649e-10 4.80441e-11 3.64843e-11 7.64298e-11 7.22373e-11 7.03387e-11 7.03387e-11
224590000 328.102 -998.761 460.04 4.22884e-10 5.17407e-10 2.87113e-10 8.38758e-11 2.45824e-10 2.42075e-10 2.38353e-10 2.38353e-10
224600000 328.01 -1002.71 456.398 2.21623e-10 2.31602e-10 1.31628e-10 4.00605e-11 1.42936e-10 1.06327e-10 1.07733e-10 1.07733e-10
224610000 329.1 -1006.27 447.041 4.45812e-10 5.44865e-10 2.78767e-10 1.38136e-10 2.48388e-10 2.61603e-10 2.56487e-10 2.56487e-10
224620000 325.852 -987.124 442.799 5.00314e-10 5.93987e-10 3.03639e-10 1.05034e-10 3.16611e-10 2.705e-10 2.72364e-10 2.72364e-10
224630000 325.723 -1007.68 433.234 8.1153e-10 9.41765e-10 6.17476e-10 1.18485e-10 4.51064e-10 4.38779e-10 4.3901e-10 4.3901e-10
224640000 323.632 -995.693 465.24 1.00711e-09 1.12162e-09 6.58725e-10 2.38607e-10 5.37789e-10 5.20225e-10 5.17465e-10 5.17465e-10
224650000 324.819 -1001.01 464.101 6.43879e-10 7.04363e-10 3.91086e-10 1.29646e-10 4.02471e-10 3.26333e-10 3.27505e-10 3.27505e-10
224660000 324.377 -1024.18 459.624 4.38796e-10 5.05962e-10 2.09593e-10 1.08055e-10 2.94667e-10 2.26097e-10 2.26394e-10 2.26394e-10
224670000 327.293 -1006.85 490.241 1.59887e-10 1.46581e-10 5.82965e-11 7.33136e-11 7.32618e-11 6.71738e-11 6.4685e-11 6.4685e-11
224680000 332.745 -1016.9 442.098 1.43763e-11 6.49495e-12 5.61e-11 -1.81446e-13 -4.00901e-11 2.28366e-12 2.5577e-12 2.5577e-12
224690000 329.395 -1032.83 454.142 -5.84069e-10 -6.36243e-10 -3.44319e-10 -1.39932e-10 -3.36188e-10 -2.93314e-10 -2.91482e-10 -2.91482e-10
224700000 326.213 -1001.62 465.469 -6.53371e-10 -7.76008e-10 -4.02156e-10 -1.44323e-10 -4.00801e-10 -3.61538e-10 -3.57864e-10 -3.57864e-10
224710000 326.688 -1032.37 446.591 -8.56867e-10 -9.59917e-10 -5.17326e-10 -1.85474e-10 -5.13424e-10 -4.3933e-10 -4.39651e-10 -4.39651e-10
