# Time-averaged data for fix fixke
# TimeStep c_kea c_pea
1531000 71363.8 -23692.5
1532000 71405.2 -23538.3
1533000 71323.9 -23632.5
1534000 71221 -23811.3
1535000 71154.6 -23822.6
1536000 71152.7 -23797.1
1537000 71125.8 -23883.1
1538000 71006.1 -24015.6
1539000 71049.2 -23955.3
1540000 70991.3 -23960.1
1541000 71042.3 -23898.7
1542000 71025.3 -23899.8
1543000 70996.3 -23895.2
1544000 71112.5 -23853.3
1545000 71111.4 -23920.3
1546000 71201.5 -23905
1547000 71218.7 -23854.3
1548000 71172.4 -23876.3
1549000 71133.6 -23924.5
1550000 71070.4 -24032.7
1551000 71162 -23840.1
1552000 71122.1 -23817.8
1553000 71150.7 -23809.4
1554000 71196.6 -23873.4
1555000 71184.7 -23954.8
1556000 71139 -23935.7
1557000 71015.6 -24077
1558000 71024.6 -24059.5
1559000 71121.8 -23867
1560000 71106.1 -23908.5
1561000 71199.6 -23902.6
1562000 71174.2 -23784.9
1563000 71122.7 -23855.8
1564000 71070 -23910.9
1565000 71190.7 -23849.9
1566000 71283.2 -23845.3
1567000 71311.8 -23714.4
1568000 71352.3 -23709.4
1569000 71412.9 -23616.2
1570000 71452.3 -23600.1
1571000 71512 -23585
1572000 71448.3 -23699.9
1573000 71289.6 -23850.7
1574000 71232.2 -23841.8
1575000 71298.6 -23815.1
1576000 71275.4 -23832.9
1577000 71208 -23900
1578000 71341.4 -23875.5
1579000 71368 -23848.9
1580000 71368.2 -23836.8
1581000 71395.1 -23759.1
1582000 71452.7 -23673.9
1583000 71391.7 -23743.5
1584000 71354.4 -23810.8
1585000 71379 -23768.4
1586000 71316.2 -23847
1587000 71338 -23808.9
1588000 71298.7 -23820.9
1589000 71202.4 -23896.3
1590000 71302 -23822.7
1591000 71155 -23855.1
1592000 71315.5 -23808.5
1593000 71231.4 -23849.4
1594000 71246.3 -23839.8
1595000 71398.8 -23709
1596000 71395.8 -23798.3
1597000 71338.5 -23767.1
1598000 71310 -23695.5
1599000 71431.6 -23766.4
1600000 71330.6 -23763.8
1601000 71397.1 -23662.9
1602000 71384.6 -23702.1
1603000 71368.5 -23680.8
1604000 71416 -23604.6
1605000 71450.7 -23498.6
1606000 71497 -23488.6
1607000 71597.8 -23364.1
1608000 71560.4 -23401.7
1609000 71471.5 -23484.7
1610000 71380.8 -23663.6
1611000 71322.9 -23689.7
1612000 71328.5 -23683.6
1613000 71348.3 -23669.1
1614000 71334.5 -23711.1
1615000 71391.4 -23716.5
1616000 71395.4 -23729
1617000 71377.9 -23795.9
1618000 71363.9 -23781.4
1619000 71419.4 -23717.7
1620000 71520.4 -23576.9
1621000 71566.6 -23484.5
1622000 71484.7 -23633
1623000 71498.3 -23686.9
1624000 71402.4 -23793.4
1625000 71439.2 -23717.2
1626000 71316.7 -23850.9
1627000 71285.1 -23858
1628000 71349.4 -23837.2
1629000 71363.6 -23801.7
1630000 71295.6 -23839.3
1631000 71347.3 -23760.6
1632000 71332.5 -23755.3
1633000 71345 -23780.1
1634000 71340.8 -23692
1635000 71448 -23636.1
1636000 71302.9 -23771.4
1637000 71299 -23834.3
1638000 71352.7 -23804.8
1639000 71289.9 -23914
1640000 71282.3 -23904.8
1641000 71395.4 -23762.2
1642000 71417.2 -23792.4
1643000 71405 -23799.2
1644000 71478.1 -23788.2
1645000 71483 -23767.2
1646000 71554 -23663.2
1647000 71517.3 -23679.8
1648000 71522.2 -23725.3
1649000 71452.3 -23851.9
1650000 71398.1 -23933.3
1651000 71375.2 -23997.8
1652000 71430.7 -23933.7
1653000 71461.1 -23850.3
1654000 71556.4 -23784.9
1655000 71584.6 -23701.1
1656000 71703 -23605.1
1657000 71574.3 -23669
1658000 71583 -23678
1659000 71607.4 -23624.7
1660000 71557.2 -23634.9
1661000 71514.7 -23778.7
1662000 71371.3 -23917.6
1663000 71278.2 -23938.2
1664000 71385.2 -23882.1
1665000 71336.7 -23928
1666000 71297.9 -23959.6
1667000 71329.9 -23856.5
1668000 71359.8 -23858.7
1669000 71334.5 -23894.1
1670000 71391 -23844.7
1671000 71398.2 -23762.7
1672000 71368.8 -23711.7
1673000 71423.2 -23748
1674000 71453.5 -23759
1675000 71437.3 -23801.8
1676000 71565.1 -23639.9
1677000 71479.7 -23810.3
1678000 71473.6 -23856.9
1679000 71365.4 -23815.1
1680000 71330.3 -23922.8
1681000 71311.2 -23892.1
1682000 71346.8 -23863.7
1683000 71335.3 -23823.2
1684000 71315.3 -23809.1
1685000 71505.7 -23727.2
1686000 71631 -23653.9
1687000 71604.9 -23667.2
1688000 71590.9 -23602.2
1689000 71495.3 -23712.1
1690000 71609.1 -23644.6
1691000 71690.1 -23556.3
1692000 71785.6 -23497.5
1693000 71801.8 -23504.2
1694000 71705.3 -23522.8
1695000 71775.5 -23506.2
1696000 71669 -23534.5
1697000 71631 -23612.3
1698000 71597.7 -23553.1
1699000 71575.4 -23610.8
1700000 71561.8 -23662.6
1701000 71526.7 -23657
1702000 71541 -23616
1703000 71690 -23496.3
1704000 71749.4 -23407.9
1705000 71726 -23457.8
1706000 71705.2 -23509.6
1707000 71750.2 -23436.3
1708000 71660.7 -23466.4
1709000 71745.1 -23477.4
1710000 71626.1 -23524
1711000 71655.2 -23579.2
1712000 71629.5 -23479.6
1713000 71648.1 -23574.7
1714000 71596.6 -23440.9
1715000 71685 -23396.4
1716000 71669.6 -23527.8
1717000 71503.3 -23619.8
1718000 71603.4 -23524
1719000 71538.7 -23467.7
1720000 71474.3 -23541.2
1721000 71580.3 -23511.3
1722000 71587.5 -23402.2
1723000 71594.2 -23394.8
1724000 71476.2 -23468.9
1725000 71571 -23444
1726000 71600.7 -23413.7
1727000 71578 -23461.2
1728000 71505.1 -23508.5
1729000 71474.2 -23553.6
1730000 71437.4 -23663.2
1731000 71446.1 -23723.9
1732000 71502 -23802.4
1733000 71381.7 -23799.4
1734000 71378.7 -23815.5
1735000 71515.9 -23666.6
1736000 71418.2 -23742.2
1737000 71496.9 -23724.8
1738000 71435.8 -23811.1
1739000 71578 -23633.4
1740000 71601.5 -23538.6
1741000 71474.1 -23686.2
1742000 71413.8 -23716.8
1743000 71418.4 -23714.2
1744000 71442 -23781.1
1745000 71456.2 -23701.2
1746000 71380.3 -23730.5
1747000 71440.3 -23721.1
1748000 71466.8 -23638.9
1749000 71384.1 -23798.3
1750000 71479.6 -23674.4
1751000 71560.6 -23626.4
1752000 71442.9 -23700.4
1753000 71368.4 -23705.2
1754000 71371.2 -23732.4
1755000 71392 -23774.6
1756000 71417.2 -23730.3
1757000 71388.6 -23709.6
1758000 71420.6 -23678
1759000 71420.4 -23657.5
1760000 71424.8 -23697.2
1761000 71394.9 -23714.7
1762000 71428.2 -23597.2
1763000 71512.7 -23425.2
1764000 71555.8 -23457.5
1765000 71478.7 -23504.6
1766000 71425.8 -23670.9
1767000 71448.2 -23634.3
1768000 71429.5 -23677.7
1769000 71379.2 -23697.1
1770000 71322 -23821.7
1771000 71312.9 -23880.9
1772000 71321.6 -23863.7
1773000 71293.4 -23780
1774000 71379.3 -23640.5
1775000 71328.5 -23570.6
1776000 71326 -23691.9
1777000 71262.7 -23685.7
1778000 71191.6 -23787.6
1779000 71295.2 -23665.5
1780000 71373.8 -23551.9
1781000 71367.9 -23511.1
1782000 71438.3 -23501.7
1783000 71421.1 -23514.2
1784000 71485.5 -23434
1785000 71340.4 -23648.1
1786000 71327.9 -23599.6
1787000 71392.1 -23625
1788000 71269.9 -23789.2
1789000 71350.5 -23628.4
1790000 71358.6 -23588.8
1791000 71393.8 -23605
1792000 71305.7 -23594.2
1793000 71376.5 -23666.2
1794000 71304.2 -23701.7
1795000 71179.1 -23710.1
1796000 71138.9 -23735.1
1797000 71173.4 -23787.6
1798000 71211.8 -23710.1
1799000 71210.3 -23724.7
1800000 71212.1 -23761.1
1801000 71194.9 -23673.5
1802000 71093.9 -23826.3
1803000 71163.5 -23752.9
1804000 71155.9 -23815.7
1805000 71176.3 -23732.3
1806000 71221.6 -23823.6
1807000 71266.2 -23927.6
1808000 71268.5 -23820.9
1809000 71376 -23787.9
1810000 71399.8 -23879.5
1811000 71331.8 -23757.4
1812000 71384.9 -23755.7
1813000 71335.9 -23754
1814000 71226.9 -23865.8
1815000 71188.2 -23901.8
1816000 71088.3 -23964
1817000 71172.6 -23885
1818000 71168.2 -23924.8
1819000 71250.3 -23888.4
1820000 71273.3 -23784.6
1821000 71324.1 -23734.2
1822000 71341.7 -23739.6
1823000 71204.1 -23879.1
1824000 71108.2 -23930
1825000 71153.7 -23967.4
1826000 71187.7 -24032
1827000 71221.1 -24018.8
1828000 71180.6 -23961.4
1829000 71120.3 -24109
1830000 71153.5 -24061.7
1831000 71268.8 -23985.3
1832000 71119 -24126.9
1833000 71193.5 -24118.8
1834000 71129.1 -24028.7
1835000 71254.2 -23909.4
1836000 71411 -23798.9
1837000 71439.3 -23821.4
1838000 71444.8 -23801.2
1839000 71360.2 -23823.9
1840000 71482.8 -23766.3
1841000 71455.4 -23721.1
1842000 71436.2 -23798.9
1843000 71539.7 -23642
1844000 71531.8 -23687.6
1845000 71506.4 -23648.7
1846000 71488 -23687.2
1847000 71513.5 -23777
1848000 71560.6 -23689.9
1849000 71645.1 -23678.5
1850000 71563.4 -23603.5
1851000 71524.4 -23722
1852000 71509.1 -23736.3
1853000 71482.2 -23784.9
1854000 71468.4 -23711.1
1855000 71402.4 -23669.9
1856000 71521.2 -23593.9
1857000 71463.2 -23668.1
1858000 71441.4 -23768.5
1859000 71413 -23723.2
1860000 71454.8 -23850.6
1861000 71404.1 -23910.3
1862000 71355.1 -23943.1
1863000 71275.8 -23994.9
1864000 71275.1 -24054.1
1865000 71317.2 -24054.1
1866000 71252.7 -24019.6
1867000 71395.2 -23867.8
1868000 71401.5 -23769.6
1869000 71411.6 -23800.9
1870000 71335.2 -23769.3
1871000 71339.4 -23792.6
1872000 71242.2 -23860.7
1873000 71284.1 -23859
1874000 71193.1 -23916.4
1875000 71362.8 -23820.7
1876000 71298.5 -23784
1877000 71439.2 -23755.4
1878000 71438.9 -23721.5
1879000 71356.7 -23784.7
1880000 71395.4 -23808.2
1881000 71366.6 -23880.3
1882000 71417.8 -23804.6
1883000 71521.3 -23646.5
1884000 71481.7 -23794.4
1885000 71475.4 -23852.7
1886000 71518.5 -23788.1
1887000 71625.6 -23630.6
1888000 71498.5 -23650
1889000 71343.5 -23774.8
1890000 71354.6 -23843.3
1891000 71385.3 -23856.5
1892000 71480.2 -23729.8
1893000 71377.9 -23721.6
1894000 71383.6 -23843.9
1895000 71224.4 -23956.3
1896000 71148.4 -24003
1897000 71249.2 -23968.8
1898000 71387.8 -23864.6
1899000 71316.2 -23942.9
1900000 71300.2 -23931.6
1901000 71377.2 -23794.5
1902000 71420.2 -23825.2
1903000 71394.4 -23849.4
1904000 71408 -23909.2
1905000 71177.9 -24107.9
1906000 71238.4 -24060.3
1907000 71286.2 -23887.6
1908000 71186.7 -24031.9
1909000 71172.5 -24087.9
1910000 71148.6 -24168.3
1911000 71151.6 -24111.6
1912000 71214.5 -24077.4
1913000 71166.5 -24092.1
1914000 71091.8 -24233.1
1915000 71115.4 -24268.1
1916000 71260.6 -24091.4
1917000 71213.5 -24065.1
1918000 71202.9 -24165
1919000 71267.7 -24075.1
1920000 71302.8 -24012.7
1921000 71302.7 -24017.5
1922000 71341.3 -23944.3
1923000 71286.9 -23948.6
1924000 71164.1 -24116.6
1925000 71151.7 -24106.7
1926000 71191.7 -24020
1927000 71195.9 -23976.2
1928000 71229.4 -23919.2
1929000 71189.7 -23919.3
1930000 71191.5 -23944.5
1931000 71200.6 -23976.4
1932000 71178.6 -23999.8
1933000 71176.4 -23951.6
1934000 71113.1 -24015.8
1935000 71166.1 -23942.7
1936000 71256.3 -23925
1937000 71253.5 -23890.2
1938000 71272.4 -23865.1
1939000 71420.5 -23822.6
1940000 71291.6 -23857.6
1941000 71278.2 -23718
1942000 71346.2 -23724.7
1943000 71337.1 -23712.5
1944000 71298 -23780.2
1945000 71229.3 -23797.1
1946000 71282.7 -23743.9
1947000 71360.3 -23754.2
1948000 71315 -23739.3
1949000 71401.4 -23613.6
1950000 71417.3 -23649.9
1951000 71444.5 -23565.5
1952000 71387.8 -23608.7
1953000 71420.2 -23504.2
1954000 71395.3 -23593.3
1955000 71351.5 -23565.3
1956000 71340.4 -23565.1
1957000 71388.8 -23622.5
1958000 71401.7 -23598.5
1959000 71413.9 -23574.5
1960000 71375.5 -23590.9
1961000 71462.4 -23624.8
1962000 71435.8 -23652.3
1963000 71382.3 -23742.6
1964000 71410.6 -23676.9
1965000 71534.1 -23611.2
1966000 71538.4 -23619.4
1967000 71540.2 -23540.7
1968000 71492.6 -23630.7
1969000 71450.8 -23705
1970000 71324.1 -23715.7
1971000 71390.4 -23759.3
1972000 71337 -23768
1973000 71472.5 -23673.5
1974000 71401.1 -23709.8
1975000 71416.6 -23766.2
1976000 71361.4 -23690.7
1977000 71409.4 -23878.1
1978000 71320.5 -23854.9
1979000 71383 -23861.4
1980000 71373.6 -23776.7
1981000 71330.6 -23872.7
1982000 71429 -23753
1983000 71514.1 -23715.3
1984000 71431.9 -23818.8
1985000 71287 -24012.8
1986000 71345.5 -23860.2
1987000 71446.4 -23680.7
1988000 71534.2 -23730.8
1989000 71361.3 -23820.1
1990000 71293.8 -23833.1
1991000 71292.1 -23815.3
1992000 71318.7 -23905.2
1993000 71366.6 -23765.5
1994000 71471.4 -23632.5
1995000 71442.1 -23713.8
1996000 71338.5 -23760.9
1997000 71296.6 -23771.2
1998000 71265.6 -23792.9
1999000 71263.6 -23745.2
2000000 71307.7 -23870.1
2001000 71342 -23748.7
2002000 71325.8 -23816.4
2003000 71302.4 -23784.8
2004000 71313.9 -23879.2
2005000 71323.9 -23852.1
2006000 71293.8 -23852.1
2007000 71343.7 -23939
2008000 71155.9 -24063.2
2009000 71207.2 -23876.2
2010000 71279.3 -23972.8
2011000 71230.2 -23960.4
2012000 71196.5 -23937.2
2013000 71339.3 -23832
2014000 71307.8 -23829.3
2015000 71349.9 -23746.1
2016000 71365.7 -23747.7
2017000 71373.3 -23764
2018000 71388 -23685
2019000 71461.4 -23575.3
2020000 71444.2 -23687.6
2021000 71475.3 -23614.8
2022000 71419.9 -23474.7
2023000 71455.9 -23586.9
2024000 71414.4 -23553
2025000 71388.9 -23576.1
2026000 71397.3 -23569.6
2027000 71448.2 -23491.8
2028000 71455.3 -23496.1
2029000 71416.7 -23549
2030000 71424.5 -23606.7
2031000 71390.4 -23736.9
2032000 71349.2 -23726.1
2033000 71389.4 -23668.8
2034000 71302.3 -23648.4
2035000 71229.6 -23910.9
2036000 71230.2 -23701.1
2037000 71224.2 -23839.5
2038000 71279.5 -23744.3
2039000 71394.3 -23644.4
2040000 71453.4 -23579.2
2041000 71482.3 -23650.4
2042000 71482 -23731.9
2043000 71390.8 -23740.5
2044000 71388.4 -23774.6
2045000 71289.6 -23809
2046000 71352.6 -23911.5
2047000 71319.6 -23900.7
2048000 71257.1 -23891.8
2049000 71312.5 -23814.7
2050000 71376.1 -23827.6
2051000 71447.3 -23798
2052000 71382.2 -23759.1
2053000 71307.5 -23801.1
2054000 71213.8 -23858.9
2055000 71245.9 -23942.6
2056000 71263.7 -23987.7
2057000 71386.1 -23772.6
2058000 71386.1 -23835.6
2059000 71349.7 -23919.5
2060000 71264.8 -23921
2061000 71380.9 -23902.2
2062000 71439.3 -23795
2063000 71311.9 -23972.3
2064000 71305.7 -24003
2065000 71345.9 -23855.3
2066000 71277.4 -23967.4
2067000 71291.6 -23921.7
2068000 71203.5 -23916.3
2069000 71316.7 -23795.8
2070000 71148 -23827.7
2071000 71209.7 -23808.3
2072000 71212.5 -23956.8
2073000 71248.2 -23868.8
2074000 71393.7 -23861.4
2075000 71267.8 -23953.5
2076000 71235.4 -23924.7
2077000 71232.8 -23908.6
2078000 71208.3 -23897.8
2079000 71251.5 -23860.5
2080000 71255.1 -23921.8
2081000 71306.7 -23852.1
2082000 71269.6 -23897.4
2083000 71168.2 -23952.9
2084000 71207.6 -24026.8
2085000 71260.2 -23947.5
2086000 71283.1 -24006.6
2087000 71250.1 -23953.3
2088000 71199.6 -23963.4
2089000 71154.5 -24100.5
2090000 71188 -23988.1
2091000 71365.1 -23917.8
2092000 71264.1 -23998.4
2093000 71254 -23989.7
2094000 71284.7 -23985.7
2095000 71211 -23991.5
2096000 71281.5 -24019.2
2097000 71295.8 -23894.8
2098000 71288.9 -23872.1
2099000 71226.2 -23837.5
2100000 71340.1 -23813.7
2101000 71204.1 -23858.4
2102000 71341.1 -23738.8
2103000 71288.2 -23744.8
2104000 71252.5 -23861.2
2105000 71257 -23873
2106000 71290.2 -23825
2107000 71265.8 -23675.6
2108000 71323.9 -23768.6
2109000 71459.1 -23688.6
2110000 71447.4 -23664
2111000 71438.7 -23640.9
2112000 71384 -23662.4
2113000 71295.3 -23803
2114000 71241 -23833.4
2115000 71333 -23845.2
2116000 71384 -23699
2117000 71314.5 -23704.7
2118000 71260.6 -23777.5
2119000 71188.4 -23811.7
2120000 71210.8 -23865.3
2121000 71321.8 -23705.8
2122000 71433.9 -23681.8
2123000 71378.1 -23646.7
2124000 71289.2 -23732.3
2125000 71283.7 -23746.2
2126000 71314.7 -23722.5
2127000 71477.3 -23592.7
2128000 71431.7 -23575.6
2129000 71293.8 -23700.4
2130000 71363.5 -23721.6
2131000 71286.7 -23748.7
2132000 71242.1 -23796.3
2133000 71203.2 -23931.4
2134000 71110.6 -23968.9
2135000 71165.8 -23845.2
2136000 71211.1 -23820.8
2137000 71254.1 -23797.3
2138000 71203.6 -23880.3
2139000 71172.3 -23874.1
2140000 71205.4 -23926.2
2141000 71145.5 -23875.9
2142000 71310.9 -23829
2143000 71406.6 -23719.1
2144000 71428.7 -23610.8
2145000 71359.1 -23686.4
2146000 71298.2 -23654.7
2147000 71413.6 -23623.8
2148000 71413.2 -23636.6
2149000 71440 -23537
2150000 71406.4 -23684.2
2151000 71387.7 -23649.3
2152000 71397 -23643.7
2153000 71279.3 -23658.9
2154000 71308.4 -23698.7
2155000 71232.8 -23722.4
2156000 71235.9 -23730.5
2157000 71252.6 -23761.5
2158000 71304.6 -23750
2159000 71386 -23628.8
2160000 71394.6 -23671.8
2161000 71504.8 -23574.4
2162000 71480.8 -23693.5
2163000 71391.7 -23689.1
2164000 71271.3 -23825.9
2165000 71282.6 -23784.8
2166000 71366.1 -23737.8
2167000 71319.9 -23684.2
2168000 71397.6 -23689.8
2169000 71362.3 -23765.4
2170000 71325.5 -23760.7
2171000 71267.5 -23800.7
2172000 71348.3 -23800
2173000 71299.5 -23749
2174000 71191.2 -23806.8
2175000 71237.4 -23859.6
2176000 71336.8 -23715.6
2177000 71407.1 -23729.1
2178000 71442.7 -23542.6
2179000 71415.2 -23754.5
2180000 71437 -23675.2
2181000 71370.5 -23664.1
2182000 71355.6 -23768.6
2183000 71318.5 -23759.5
2184000 71356.6 -23700.3
2185000 71370.2 -23752.2
2186000 71342.6 -23731.4
2187000 71385.9 -23815.9
2188000 71457.8 -23663.3
2189000 71348.9 -23837.2
2190000 71309.1 -23790
2191000 71315.9 -23779.5
2192000 71407.3 -23707.8
2193000 71510.1 -23585.1
2194000 71478.1 -23498.4
2195000 71401.6 -23648.9
2196000 71438.9 -23475.1
2197000 71570.6 -23417
2198000 71531.9 -23383.2
2199000 71486.5 -23425.4
2200000 71430.7 -23457.1
2201000 71458.5 -23452.3
2202000 71379 -23513.2
2203000 71343.9 -23552.8
2204000 71276.2 -23655.4
2205000 71324 -23629.1
2206000 71467 -23611.5
2207000 71581.1 -23533.2
2208000 71562.9 -23479.3
2209000 71442 -23614.4
2210000 71453 -23636.9
2211000 71496.3 -23506.3
2212000 71650.6 -23355.1
2213000 71604.9 -23323.1
2214000 71514 -23425.4
2215000 71528.8 -23465.8
2216000 71521.7 -23534.1
2217000 71444.1 -23555.8
2218000 71496.5 -23522.2
2219000 71456.8 -23582.3
2220000 71570.1 -23474.9
2221000 71582.6 -23440.5
2222000 71561.3 -23458.3
2223000 71706.4 -23355.8
2224000 71554.9 -23384.5
2225000 71495.2 -23579.5
2226000 71589 -23501.6
2227000 71465.3 -23596.5
2228000 71338.9 -23645.4
2229000 71373.3 -23576.6
2230000 71338.6 -23612.1
2231000 71315.4 -23622.7
2232000 71256.5 -23733.2
2233000 71299 -23780.1
2234000 71211.5 -23884
2235000 71305.8 -23776.5
2236000 71282.7 -23817.6
2237000 71381.1 -23581.1
2238000 71348.7 -23683.7
2239000 71383.9 -23671.9
2240000 71397.1 -23650.1
2241000 71423 -23516
2242000 71489.9 -23478.1
2243000 71421.1 -23488.3
2244000 71460.6 -23453.2
2245000 71644 -23390.4
2246000 71563.3 -23457.2
2247000 71511.5 -23539.2
2248000 71443.9 -23565.5
2249000 71462.9 -23499.8
2250000 71604.9 -23347.9
2251000 71731.7 -23386.2
2252000 71621.6 -23408.6
2253000 71526.9 -23512.1
2254000 71415.6 -23628.5
2255000 71470.5 -23543.9
2256000 71455.9 -23557.1
2257000 71498.5 -23608.3
2258000 71463.1 -23520.3
2259000 71409.1 -23540.7
2260000 71424.2 -23606.1
2261000 71334 -23587
2262000 71358.1 -23702.7
2263000 71383.5 -23632.1
2264000 71405.5 -23640
2265000 71359.1 -23586.6
2266000 71485.1 -23587.7
2267000 71469.1 -23554.8
2268000 71465.7 -23596.7
2269000 71400.1 -23728.9
2270000 71368.8 -23724.1
2271000 71405.8 -23763.7
2272000 71385.1 -23765.5
2273000 71331.2 -23869.5
2274000 71371.4 -23807.8
2275000 71343.5 -23910.8
2276000 71329.8 -23868.6
2277000 71478.2 -23708.6
2278000 71567.1 -23645.6
2279000 71491.6 -23694.4
2280000 71424.1 -23700.1
2281000 71400.2 -23784.3
2282000 71306.9 -23844.3
2283000 71336.3 -23809.7
2284000 71449.4 -23641.2
2285000 71426.6 -23691.6
2286000 71312.5 -23746.7
2287000 71362.4 -23776.9
2288000 71454.3 -23746.2
2289000 71375 -23759.2
2290000 71426.1 -23724.5
2291000 71452.8 -23607.9
2292000 71467.4 -23554.1
2293000 71507.5 -23466.9
2294000 71519.3 -23437.7
2295000 71477.7 -23600.1
2296000 71651.7 -23449.8
2297000 71684.1 -23391.3
2298000 71587 -23396.5
2299000 71623.7 -23344.8
2300000 71607.4 -23438.1
2301000 71641.9 -23403
2302000 71584 -23488.1
2303000 71569.1 -23521.7
2304000 71564 -23514.7
2305000 71550.6 -23491.7
2306000 71523 -23533.8
2307000 71514.8 -23546
2308000 71323.7 -23739.3
2309000 71350.7 -23747
2310000 71451.6 -23688.9
2311000 71474.5 -23652.2
2312000 71443.6 -23733.6
2313000 71408.2 -23670.8
2314000 71519.5 -23597.6
2315000 71475 -23600.4
2316000 71526.4 -23653.6
2317000 71458.9 -23666.8
2318000 71341.6 -23786.2
2319000 71373.9 -23783.6
2320000 71436.4 -23731.7
2321000 71295.3 -23883.2
2322000 71302.5 -23889.9
2323000 71408.2 -23755
2324000 71412.1 -23847.7
2325000 71242.5 -23996.5
2326000 71204.9 -23989.2
2327000 71160.7 -24008.7
2328000 71165.9 -23927.5
2329000 71218 -23901.2
2330000 71298.2 -23866.5
2331000 71333.2 -23813
2332000 71257.8 -23809
2333000 71267.4 -23827.2
2334000 71326.2 -23806.6
2335000 71318.4 -23820.2
2336000 71471.9 -23717.6
2337000 71368 -23794.7
2338000 71272.5 -23855.3
2339000 71264.9 -23783
2340000 71328.7 -23708.7
2341000 71385.4 -23668.6
2342000 71341.2 -23685.7
2343000 71373.1 -23684.7
2344000 71347.7 -23628.2
2345000 71419.9 -23658.1
2346000 71305.1 -23701.3
2347000 71263.3 -23814.5
2348000 71252.9 -23779.3
2349000 71226.7 -23692.1
2350000 71175.8 -23748
2351000 71307.3 -23639.8
2352000 71244.5 -23561.2
2353000 71204.2 -23627.2
2354000 71285.5 -23689.6
2355000 71312.1 -23576.3
2356000 71310.8 -23570.7
2357000 71402.5 -23430.1
2358000 71375.3 -23549.5
2359000 71341.1 -23511.9
2360000 71435.7 -23444.4
2361000 71489.1 -23389.9
2362000 71518.2 -23323.7
2363000 71523.6 -23366.3
2364000 71486 -23474.1
2365000 71524.4 -23495.2
2366000 71560.3 -23430.9
2367000 71453.9 -23490.3
2368000 71379.4 -23485.6
2369000 71478.5 -23414.6
2370000 71428.4 -23420.5
2371000 71434.7 -23333
2372000 71347.3 -23454.4
2373000 71393.9 -23457.6
2374000 71549.4 -23343
2375000 71641.2 -23343.3
2376000 71474.1 -23404
2377000 71404.2 -23505.6
2378000 71522.7 -23377.8
2379000 71592 -23356.7
2380000 71550.4 -23322
2381000 71576.3 -23378.2
2382000 71485.6 -23408.4
2383000 71575.9 -23313.8
2384000 71576.8 -23321.1
2385000 71540.7 -23410.1
2386000 71528.9 -23530.1
2387000 71525 -23576.8
2388000 71545.6 -23422.5
2389000 71481.8 -23477.6
2390000 71466.8 -23552.9
2391000 71363 -23643.1
2392000 71301.6 -23623.9
2393000 71256.9 -23659.6
2394000 71308.5 -23637
2395000 71588 -23427.5
2396000 71557.6 -23464.9
2397000 71504 -23592.3
2398000 71427.2 -23597.4
2399000 71478.4 -23647.7
2400000 71430.6 -23679.7
